Model,TechNode,BatchSize,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,PE_to_PE,GB_to_PE,DRAM_to_GB
resnet18,22,64,128,2,WS,QConv2d_125397590744560,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,128,2,WS,QConv2d_125397590744704,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,WS,QConv2d_125397590744176,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,128,2,WS,QConv2d_125397590744896,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,WS,QConv2d_125397590745040,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,2,WS,QLinear_125397590745328,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,64,2,RS,QConv2d_139250155248272,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,64,2,RS,QConv2d_139250157102016,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,RS,QConv2d_139250156375168,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,RS,QConv2d_139250159361520,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,RS,QConv2d_139250155248032,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,RS,QConv2d_139250155246592,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,64,2,RS,QConv2d_139250155246448,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,RS,QConv2d_139250154905024,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,64,2,RS,QConv2d_139250155246112,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,RS,QConv2d_139250155245680,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,RS,QConv2d_139250155248704,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,64,2,RS,QConv2d_139250155248848,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,RS,QConv2d_139250155245584,1e-06,0.0,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,64,2,RS,QConv2d_139250155249040,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,RS,QConv2d_139250155249184,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,RS,QConv2d_139250155249664,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,64,2,RS,QConv2d_139250155249808,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,RS,QConv2d_139250155249280,1e-06,0.0,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,64,2,RS,QConv2d_139250155250000,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,RS,QConv2d_139250155250144,2e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,RS,QLinear_139250155250432,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,128,2,OS,QConv2d_123598169298640,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,128,2,OS,QConv2d_123598325520704,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,OS,QConv2d_123598169297968,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,OS,QConv2d_123598169297680,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,OS,QConv2d_123598169297296,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,OS,QConv2d_123598169296816,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,128,2,OS,QConv2d_123598169296288,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,OS,QConv2d_123598169297104,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,128,2,OS,QConv2d_123598169299312,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,OS,QConv2d_123598169299456,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,OS,QConv2d_123598169299792,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,128,2,OS,QConv2d_123598169300032,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,OS,QConv2d_123598169299552,1e-06,0.0,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,128,2,OS,QConv2d_123598169300224,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,OS,QConv2d_123598169300368,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,OS,QConv2d_123598169300752,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,128,2,OS,QConv2d_123598169300896,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,OS,QConv2d_123598169300464,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,128,2,OS,QConv2d_123598169301088,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,OS,QConv2d_123598169301232,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,OS,QLinear_123598169301520,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,256,1,OS,QConv2d_130667644047568,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,256,1,OS,QConv2d_130667646705424,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,OS,QConv2d_130667642607696,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,OS,QConv2d_130667642606832,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,OS,QConv2d_130667642606592,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,OS,QConv2d_130667642606016,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,256,1,OS,QConv2d_130667642605584,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,OS,QConv2d_130667646967808,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,256,1,OS,QConv2d_130667642605248,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,OS,QConv2d_130667642605200,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,OS,QConv2d_130667642608560,2e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,256,1,OS,QConv2d_130667642608704,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,OS,QConv2d_130667642608176,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,256,1,OS,QConv2d_130667642608896,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,OS,QConv2d_130667642609040,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,OS,QConv2d_130667642609520,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,256,1,OS,QConv2d_130667642609664,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,OS,QConv2d_130667642609136,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,256,1,OS,QConv2d_130667642609856,2e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,OS,QConv2d_130667642610000,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,OS,QLinear_130667642610240,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,45,64,256,2,IMC,QConv2d_131102723783280,1.8e-05,9e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,45,64,256,2,IMC,QConv2d_131103127697216,1.6e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,2,IMC,QConv2d_131102722938768,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,2,IMC,QConv2d_131102722938048,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,2,IMC,QConv2d_131102722938000,1.9e-05,9e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,256,2,IMC,QConv2d_131102722937040,1.2e-05,6e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,45,64,256,2,IMC,QConv2d_131102722936992,1.1e-05,5e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,2,IMC,QConv2d_131102729410688,1.2e-05,6e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,45,64,256,2,IMC,QConv2d_131102722936656,1.1e-05,5e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,2,IMC,QConv2d_131102722936272,1.1e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,256,2,IMC,QConv2d_131102722939872,1.1e-05,6e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,256,2,IMC,QConv2d_131102722940016,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,2,IMC,QConv2d_131102722939488,1e-05,5e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,256,2,IMC,QConv2d_131102722940208,1e-05,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,2,IMC,QConv2d_131102722940352,1.1e-05,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,256,2,IMC,QConv2d_131102722940832,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,256,2,IMC,QConv2d_131102722940976,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,2,IMC,QConv2d_131102722940448,1e-05,5e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,256,2,IMC,QConv2d_131102722941168,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,2,IMC,QConv2d_131102722941312,1.1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,256,2,IMC,QLinear_131102722941600,9e-06,4e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,64,2,OS,QConv2d_136241013741120,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,64,2,OS,QConv2d_136241013741456,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,OS,QConv2d_136241013740304,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,OS,QConv2d_136241013740160,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,OS,QConv2d_136241013739968,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,2,OS,QConv2d_136241013739104,2e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,64,2,OS,QConv2d_136241013738720,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,OS,QConv2d_136241013739776,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,64,2,OS,QConv2d_136241013741840,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,OS,QConv2d_136241013741984,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,2,OS,QConv2d_136241013742464,2e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,64,2,OS,QConv2d_136241013742608,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,OS,QConv2d_136241013742080,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,64,2,OS,QConv2d_136241013742800,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,OS,QConv2d_136241013742944,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,2,OS,QConv2d_136241013743376,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,64,2,OS,QConv2d_136241013743520,2e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,OS,QConv2d_136241013234224,2e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,64,2,OS,QConv2d_136241013743712,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,OS,QConv2d_136241013743856,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,2,OS,QLinear_136241013744144,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,45,64,128,2,IMC,QConv2d_135266924402816,2.2e-05,1.1e-05,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,45,64,128,2,IMC,QConv2d_135267080437984,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,IMC,QConv2d_135266924401472,1.5e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,IMC,QConv2d_135266924401136,1.5e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,IMC,QConv2d_135266924400656,1.5e-05,8e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,IMC,QConv2d_135266924400128,1.3e-05,7e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,45,64,128,2,IMC,QConv2d_135266924399744,1.1e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,IMC,QConv2d_135266926254448,1.4e-05,7e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,45,64,128,2,IMC,QConv2d_135266924403248,1.3e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,IMC,QConv2d_135266924403392,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,IMC,QConv2d_135266924403872,1e-05,5e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,128,2,IMC,QConv2d_135266924404016,1.3e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,IMC,QConv2d_135266924403488,1e-05,5e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,128,2,IMC,QConv2d_135266924404208,9e-06,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,IMC,QConv2d_135266924404352,1.1e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,IMC,QConv2d_135266924404832,9e-06,4e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,128,2,IMC,QConv2d_135266924404976,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,IMC,QConv2d_135266924404448,1e-05,5e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,128,2,IMC,QConv2d_135266924405168,9e-06,4e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,IMC,QConv2d_135266924405312,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,IMC,QLinear_135266924405600,8e-06,4e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,256,1,IMC,QConv2d_125209112352800,1.8e-05,9e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,256,1,IMC,QConv2d_125209113480896,1.3e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,IMC,QConv2d_125209112353136,1.3e-05,6e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,IMC,QConv2d_125209112351792,2.6e-05,1.3e-05,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,IMC,QConv2d_125209112351840,1.3e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,256,1,IMC,QConv2d_125209112350880,1.3e-05,7e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,256,1,IMC,QConv2d_125209112350832,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,IMC,QConv2d_125209262030720,1.3e-05,6e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,256,1,IMC,QConv2d_125209112350496,1.1e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,IMC,QConv2d_125209112350160,1.1e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,256,1,IMC,QConv2d_125209112353904,1e-05,5e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,256,1,IMC,QConv2d_125209112354048,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,IMC,QConv2d_125209112353520,1.1e-05,6e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,256,1,IMC,QConv2d_125209112354240,9e-06,5e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,IMC,QConv2d_125209112354384,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,256,1,IMC,QConv2d_125209112354864,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,256,1,IMC,QConv2d_125209112355008,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,IMC,QConv2d_125209112354480,1.1e-05,6e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,256,1,IMC,QConv2d_125209112355200,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,256,1,IMC,QConv2d_125209112355344,9e-06,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
